"_id","created","modified","numencuesta","cargadorx","residenciaProvincia","residenciaPartido","residenciaPartidoNS","residenciaCiudad","residenciaCiudadNS","identidad","otraIdentidad","identidadSub","edad","edadExpresion","estadoCivil","otroEstadoCivil","nacimientoPais","nacimientoPaisNS","nacimientoProvincia","nacimientoProvinciaNS","nacimientoPartido","nacimientoPartidoNS","nacimientoCiudad","nacimientoCiudadNS","maxEduca","maxEducaObs","estudiosIncompletosMotivos","estudiosIncompletosMotivosOtros.estudiosIncompletosMotivoOtro","estudiosDeseaCompletar","viviendaCual","viviendaCualOtra","viviendaCondicion","viviendaOtraCondicion","viviendaObs","integrantes.integrante","integrantes.aportante","integrantes.aCargo","integrantesOtrxsIncluir","otrxsIntegrantes.otrxIntegrante","otrxsIntegrantes.otrxAportante","otrxsIntegrantes.otrxACargo","mismosFamiliares","emanciparEdad","emanciparMotivos","emanciparMotivosOtros.emanciparMotivoOtro","crianzaVinculos","crianzaVinculosOtros.crianzaVinculoOtros","crianzaVinculosObs","remuneradasRealiza","remuneradas.remuneradaNombre","remuneradas.remuneradaEsProstitucion","prostitucionEdad","sinOcupacion","ingresos","ingresosOtros","remuneradasBeneficios","ingresosBusca","ingresosBuscaDificulta","ocupacionPerdio","politicasConoce","politicasCuales.politicaCual","cursoRealizo","cursoSirvio","consultaEspaciosNS","consultaEspaciosSinOrdenar","consultaEspacios.consultaEspacioOrden","consultaEspacios.consultaEspacio","consultaEspacios.consultaEspacioCual","consultaEspacioPrincipalUbicacion","consultaEspacioPrincipalUbicacionOtra","accesoDificultades","accesoDificultadesOtras.accesoDificultadOtra","saludConsultas.1","saludConsultas.2","saludConsultas.3","saludConsultas.4","saludConsultas.5","saludConsultas.6","saludConsultas.7","saludConsultas.8","saludConsultas.9","saludConsultas.10","saludConsultas.11","saludConsultas.12","saludConsultasOtras.saludConsultaOtra","sinModificaciones","intervenciones.intervencion","intervenciones.intervencionRealizacion","intervenciones.intervencionLugar","intervenciones.intervencionAno","intervencionesOtras.intervencionOtra","intervencionesOtras.intervencionOtraRealizacion","intervencionesOtras.intervencionOtraLugar","intervencionesOtras.intervencionOtraAno","noModificaMotivosNS","noModificaMotivos.noModificaMotivo","noModificaMotivos.noModificaMotivosOtro","noModificaMotivos.noModificaMotivoInstitucion","violenciaExperimento","situacionesNunca","situaciones.1","situaciones.2","situaciones.3","situaciones.4","situaciones.7","situacionesOtras.situacionOtra","violentxs.1","violentxs.2","violentxs.3","violentxs.4","violentxs.5","violentxs.7","violentxs.8","violentxsOtrxs.violentxOtrx","violenciaLugares.1","violenciaLugares.2","violenciaLugares.3","violenciaLugares.4","violenciaLugares.5","violenciaLugares.6","violenciaLugares.7","violenciaLugares.8","violenciaLugares.9","violenciaLugares.10","violenciaLugaresOtros.violenciaLugarOtro","denunciaLugares","noDenunciaMotivo","denunciaLugaresOtros.denunciaLugarOtro","denunciaAtencion","policialActos.1","policialActos.2","policialActos.3","policialActos.4","policialActos.5","policialActos.6","policialActos.7","policialActos.8","policialActos.9","policialActos.10","policialActosOtros.policialActoOtro","leyConoce","cambioHizo","tramiteAyudantes","tramiteAyudantesOtrxs.tramiteAyudanteOtrx","noCambioRazones","noCambioRazonesOtras.noCambioRazonOtra","derechos.1","derechos.2","derechos.3","derechos.4","derechos.5","derechos.6","derechosOtrosIncluir","derechosOtros.derechoOtro","derechosOtros.derechoAccesoOtro","leyCambios.1","leyCambios.2","leyCambios.3","leyCambios.4","leyCambios.5","leyCambios.6","leyCambios.7","leyCambios.8","leyCambios.9","leyCambios.10","leyCambios.11","conoceOrga","conoceOrgaCuales.conoceOrgaCual","participaOrga","participaOrgaCuales.participaOrgaCual","conocePrograma","conoceProgramasCuales.conoceProgramaCual","participaPrograma","participaProgramasCuales.participaProgramaCual"
"5ccc5569d4bd595eb17832ad","2019-05-03 02:51 PM UTC","2019-05-03 02:51 PM UTC","308","lucia","Buenos Aires","19","false","39","false","1",,"f","32","13","1",,"Argentina","false","2","false","39","false","37","false","2",,"""2""",,"no","1",,"4",,,"""1""","""principal""","""false""","false",,,,,"13","""1""",,"""3""",,,"si","""51""","""true""","99",,"""99""",,"""3""","si","si","si","si","""5""","no",,"false","false","""1""","""1""","""""","1",,"""7""",,"si","si","no","no","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""si"",""ns"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2010"","""",""99"","""","""","""",""""",,,,,,,,,"si","false","si","si","si","ns","no",,"si","si","no","no","no","si","no",,"no","no","si","si","si","si","si","si","no","no",,"""1""","16",,,"si","si","si","si","si","si","si","si","si","no",,"si","siTengo","""1""",,,,"mejor","mejor","mejor","mejor","mejor","mejor","false",,,"mejor","mejor","igual","mejor","mejor","igual","mejor","mejor","mejor","mejor","nsNc","si","""3"",""23""","si","""27"",""28""","si","""2""","si","""4"""
"5ccb52d0d4bd595eb17832ac","2019-05-02 08:28 PM UTC","2019-05-02 08:28 PM UTC","330","lucia","Buenos Aires","19","false","39","false","5",,,"25","13","1",,"Argentina","false","2","false","39","false","37","false","6",,"""1""",,"si","1",,"3",,,"""1"",""4""","""principal"",""si""","""false"",""false""","false",,,,,"18","""3""",,"""1""",,,"si","""56""","""false""",,,"""1""",,"""1"",""2""","no",,"no","no",,,,"false","true",""""",""""","""1"",""2""",""""",""""","1",,"""3""",,"si","no","no","si","ns","si","no","no","no","no","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""si"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2012"","""",""2013"","""",""""",,,,,,,,,"si","false","no","si","no","no","no",,"si","no","no","no","si","si","no",,"no","si","si","no","no","no","no","no","no","no",,"""1""","99",,,"no","no","no","no","no","no","no","no","no","no",,"si","siTengo","""3""",,,,"mejor","igual","mejor","igual","mejor","igual","false",,,"igual","mejor","mejor","mejor","mejor","igual","igual","igual","igual","nsNc","mejor","si","""24"",""38""","si","""29""","si","""2"",""14""","no",
"5ccb50fbd4bd595eb17832ab","2019-05-02 08:20 PM UTC","2019-05-02 08:20 PM UTC","321","lucia","Buenos Aires","19","false","39","false","8","14",,"22","13","1",,"Argentina","false","2","false","39","false","37","false","3",,"""5""",,"si","1",,"3",,,"""1"",""4""","""principal"",""si""","""false"",""false""","false",,,,,"13","""3""",,"""3""",,,"si","""57""","""false""",,,"""2""",,"""3""","no",,"no","no",,,,"false","true",""""",""""","""1"",""2""",""""",""""","1",,"""7""",,"si","si","no","no","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""99"","""","""","""",""""",,,,,,,,,"no","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no","no","no","no","si","no","no","no","si","no",,"si","no",,,"""5""",,"mejor","mejor","mejor","ns","ns","ns","false",,,"igual","mejor","nsNc","nsNc","mejor","igual","igual","mejor","mejor","igual","igual","si","""24"",""3"",""23"",""30""","si","""27""","no",,,
"5ccb4f7dd4bd595eb17832aa","2019-05-02 08:13 PM UTC","2019-05-02 08:13 PM UTC","322","lucia","Buenos Aires","19","false","39","false","1",,"f","40","13","2",,"Argentina","false","2","false","39","false","37","false","5",,,,,"1",,"2",,,"""1"",""3""","""si"",""principal""","""false"",""false""","false",,,,,"13","""3""",,"""1""",,,"si","""51""","""true""","99",,"""99""",,"""3""","no",,"no","no",,,,"false","true",""""",""""","""1"",""2""",""""",""""","1",,"""7""",,"no","si","no","no","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""si"",""no"",""no"",""si"",""ns""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2001"","""",""2019"","""","""",""2010"",""""",,,,,,,,,"si","false","si","no","no","no","no",,"si","si","no","no","no","si","no",,"no","no","si","si","si","si","no","si","no","no",,"""7"",""8""",,,"2","si","si","si","no","si","si","si","si","si","no",,"si","siTengo","""2""",,,,"mejor","mejor","mejor","igual","igual","igual","false",,,"mejor","igual","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","si","""39"",""23""","si","""27""","si","""2""","no",
"5ccb44e4d4bd595eb17832a9","2019-05-02 07:28 PM UTC","2019-05-02 07:28 PM UTC","323","lucia","Buenos Aires","19","false","39","false","3",,,"62","13","5",,"Argentina","false","2","false","39","false","37","false","2",,"""2"",""5""",,"no","3",,"4",,,"""1""","""principal""","""false""","false",,,,,"13","""2""",,"""3""",,,"si","""58""","""false""",,,"""99""",,"""3""","no",,"si","no",,,,"false","true",""""",""""","""1"",""2""",""""",""""","1",,"""1"",""2""",,"no","si","no","no","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""99"","""",""99"","""","""","""",""""",,,,,,,,,"si","false","si","si","si","si","no",,"si","si","si","si","no","si","no",,"si","si","si","si","si","si","si","si","no","no",,"""1""","8",,,"si","si","si","no","si","si","si","si","si","no",,"si","no",,,"""1""",,"ns","ns","ns","ns","ns","ns","false",,,"nsNc","nsNc","nsNc","nsNc","nsNc","nsNc","nsNc","nsNc","nsNc","nsNc","nsNc","ns",,,,"ns",,,
"5ccb3dbdd4bd595eb17832a8","2019-05-02 06:58 PM UTC","2019-05-02 06:58 PM UTC","324","lucia","Buenos Aires","19","false","39","false","3",,,"25","13","1",,"Argentina","false","2","false","39","false","37","false","5",,,,,"1",,"2",,,"""1""","""principal""","""false""","false",,,,,"13","""3""",,"""1""",,,"si","""51""","""true""","16",,"""99""",,"""3""","si","si","si","no",,,,"false","true",""""",""""","""1"",""5""",""""",""""","1",,"""7""",,"si","si","si","ns","si","no","no","si","si","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2010"","""",""2012"","""","""","""",""""",,,,,,,,,"si","false","si","no","no","ns","no",,"si","si","si","no","no","no","no",,"si","si","si","si","no","no","si","si","si","no",,"""2"",""3""",,,"2","si","no","ns","ns","ns","ns","ns","ns","ns","ns",,"ns","siTengo","""5""",,,,"mejor","mejor","mejor","igual","mejor","igual","false",,,"nsNc","mejor","mejor","mejor","mejor","igual","igual","mejor","mejor","mejor","mejor","si","""3"",""24"",""38"",""23""","si","""27""","si","""2""","no",
"5ccb3b91d4bd595eb17832a7","2019-05-02 06:48 PM UTC","2019-05-02 06:48 PM UTC","325","lucia","Buenos Aires","19","false","39","false","4",,,"33","18","1",,"Argentina","false","2","false","39","false","37","false","3",,"""5""",,"no","2",,"2",,,"""1""","""principal""","""false""","false",,,,,"18","""3""",,"""1""",,,"si","""58""","""false""",,,"""2""",,"""3""","no",,"si","no",,,,"false","true",""""","""",""""","""1"",""2"",""5""",""""","""",""""","1",,"""2"",""1""",,"si","si","si","si","no","no","no","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""si"",""si"",""ns"",""ns""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""99"",""99"",""99"","""",""""",,,,,,,,,"si","false","si","no","no","no","ns",,"si","si","si","no","si","si","ns",,"si","si","si","no","si","si","no","no","no","no",,"""1""","15",,,"no","no","no","no","si","no","si","no","si","no",,"si","siTengo","""1""",,,,"mejor","mejor","mejor","mejor","mejor","mejor","true","""5""","""mejor""","mejor","mejor","igual","mejor","mejor","igual","mejor","igual","igual","nsNc","mejor","ns",,,,"ns",,,
"5ccb38b8d4bd595eb17832a6","2019-05-02 06:36 PM UTC","2019-05-02 06:36 PM UTC","326","lucia","Buenos Aires","19","false","39","false","8","14",,"20","13","2",,"Argentina","false","2","false","15","false","69","false","5",,,,,"1",,"3",,,"""1""","""principal""","""false""","false",,,,,"13","""3""",,"""1""",,,"ns",,,,"false","""99""",,"""99""","ns",,"si","no",,,,"true",,,,,,,"""2""",,"no","si","no","no","no","no","no","si","no","no","no","no",,"true",,,,,,,,,"false","""1""","""""","""undefined""","no","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no","no","no","no","si","no","no","no","si","no",,"si","ns",,,,,"mejor","mejor","mejor","igual","igual","igual","false",,,"mejor","igual","igual","igual","igual","igual","igual","igual","igual","igual","igual","no",,,,"no",,,
"5ccb311cd4bd595eb17832a5","2019-05-02 06:04 PM UTC","2019-05-02 06:04 PM UTC","327","lucia","Buenos Aires","19","false","39","false","3",,,"26","7","1",,"Argentina","false","1","false",,"true",,"true","5",,,,,"1",,"1",,,"""1""","""principal""","""false""","false",,,,,"18","""3""",,"""1""",,,"si","""2""","""false""",,,"""1""",,"""3""","no",,"no","no",,,,"false","false","""1""","""4""","""""","1",,"""7""",,"si","si","si","no","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""si"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""",""2015"",""99"","""","""","""",""""",,,,,,,,,"no","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ns","ns","ns","ns","ns","ns","ns","ns","ns","ns",,"si","siTengo","""1""",,,,"mejor","mejor","mejor","igual","mejor","igual","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","si","""23"",""24""","no",,"si","""2"",""14""","no",
"5ccb2fb3d4bd595eb17832a4","2019-05-02 05:58 PM UTC","2019-05-02 05:58 PM UTC","328","lucia","Buenos Aires","19","false","39","false","3",,,"33","13","99",,"Argentina","false","2","false","20","false","67","false","5",,,,,"1",,"2",,,"""1"",""2""","""principal"",""si""","""false"",""false""","false",,,,"no","18","""3""",,"""1""",,,"si","""51""","""true""","17",,"""99""",,"""3""","no",,"si","no",,,,"false","true",""""",""""","""1"",""2""",""""",""""","1",,"""7""",,"si","si","si","no","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""no"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2012"","""","""","""","""","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"si","si","no","no","no","no","no",,"no","no","si","si","no","no","si","no","no","no",,"""1""","15",,,"si","no","no","no","si","no","si","no","no","no",,"si","siTengo","""1""",,,,"mejor","mejor","mejor","mejor","mejor","mejor","false",,,"mejor","mejor","igual","mejor","mejor","igual","mejor","mejor","mejor","mejor","mejor","si","""23"",""38""","no",,"no",,,
"5ccb2dfcd4bd595eb17832a3","2019-05-02 05:50 PM UTC","2019-05-02 05:50 PM UTC","329","lucia","Buenos Aires","19","false","39","false","1",,"f","44","13","1",,"Argentina","false","2","false","42","false","66","false","5",,,,,"1",,"2",,,"""1""","""principal""","""false""","false",,,,,"7","""5""",,"""1""",,,"si","""26""","""false""",,,"""1""",,"""1"",""2""","si","si","no","si","""31"",""30""","si","si","false","true",""""",""""","""3"",""4""","""10"",""""","1",,"""2""",,"si","no","no","no","no","no","no","si","si","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""si"",""no"",""no"",""si"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""1990"","""",""1992"","""","""",""1994"",""""",,,,,,,,,"si","false","si","si","si","si","no",,"si","si","no","no","si","si","no",,"no","si","si","si","si","si","si","no","no","no",,"""1""","15",,,"si","si","si","no","si","si","si","si","si","no",,"si","siTengo","""6""",,,,"mejor","igual","igual","peor","peor","peor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","igual","igual","igual","mejor","mejor","si","""23"",""24"",""38"",""11"",""42"",""43""","si","""29"",""35"",""34""","ns",,,
"5ccb2bbcd4bd595eb17832a2","2019-05-02 05:41 PM UTC","2019-05-02 05:41 PM UTC","496","lucia","Buenos Aires","30","false","36","false","5",,,"23","18","1",,"Argentina","false","2","false","43","false","33","false","6",,"""99""",,"ns","1",,"1",,,"""1"",""2""","""no"",""principal""","""false"",""false""","false",,,,"si",,,,,,,"no",,,,"true",,,,"si","no","no","no",,,,"false","false","""1""","""4""","""""","1",,"""7""",,"si","no","no","si","no","no","ns","si","no","si","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""99"","""","""","""",""""",,,,,,,,,"si","false","si","si","no","no","no",,"no","no","no","si","si","si","no",,"no","si","no","no","si","no","no","si","no","no",,"""1""","99",,,"no","no","no","no","no","no","no","no","no","no",,"si","siTengo","""1""",,,,"mejor","igual","mejor","peor","mejor","mejor","false",,,"mejor","mejor","mejor","igual","mejor","mejor","mejor","igual","mejor","nsNc","nsNc","si","""3""","no",,"no",,,
"5ccb2998d4bd595eb17832a1","2019-05-02 05:32 PM UTC","2019-05-02 05:32 PM UTC","495","lucia","Buenos Aires","30","false","36","false","2",,"f","39","7","1",,"Argentina","false","2","false","43","false","33","false","4",,"""9""","""7""","si","1",,"1",,,"""1"",""2""","""si"",""principal""","""false"",""true""","false",,,,"si",,,,,,,"si","""14"",""51""","""false"",""true""","99",,"""2""",,"""3""","si","si","no","si","""1""","si","si","false","true",""""","""","""",""""","""1"",""2"",""4"",""5""",""""","""","""",""""","1",,"""7""",,"si","si","si","no","no","si","no","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""si"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""99"","""","""",""99"",""""",,,,,,,,,"no","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no",,"si","siTramite","""1""",,,,"mejor","igual","mejor","mejor","mejor","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","nsNc","mejor","si","""44""","no",,"no",,,
"5ccb2760d4bd595eb17832a0","2019-05-02 05:22 PM UTC","2019-05-02 05:22 PM UTC","451","lucia","Buenos Aires","30","false","36","false","4",,,"29","26","1",,"Argentina","false","2","false","43","false","33","false","8",,"""3"",""4""",,"si","1",,"4",,,"""1"",""2""","""no"",""principal""","""false"",""false""","false",,,,"no","26","""2""",,"""3""",,,"si","""8""","""false""",,,"""2""",,"""3""","si","si","si","no",,,,"false","false","""1"",""2"",""3"",""4"",""5"",""6""","""2"",""4"",""3"",""1"",""6"",""5""",""""","""",""99"","""","""",""""","2",,"""2""",,"si","ns","si","si","ns","ns","ns","si","ns","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""si"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2017"","""",""2018"","""",""""",,,,,,,,,"si","false","si","si","no","si","no",,"si","si","no","si","si","si","no",,"si","si","si","no","si","si","no","no","no","no",,"""1""","29",,,"no","no","no","no","si","si","no","no","no","no",,"si","siTengo","""99""",,,,"igual","igual","igual","igual","igual","igual","false",,,"mejor","mejor","igual","igual","igual","igual","igual","igual","igual","igual","igual","si","""3"",""8"",""15"",""45""","si","""5""","si","""16""","si","""6"""
"5cca5547d4bd595eb178329f","2019-05-02 02:26 AM UTC","2019-05-06 07:32 PM UTC","713","lucia","Buenos Aires","19","false","39","false","4",,,"40","13","1",,"Argentina","false","2","false","15","false","69","false","4",,"""2""",,"no","1",,"2",,,"""1""","""principal""","""false""","false",,,,,"13","""2""",,"""3""",,,"si","""53""","""false""",,,"""1""",,"""3""","no",,"si","si","""99""","si","no","false","false","""1""","""1""","""""","""1""",,"""7""",,"si","si","si","si","no","si","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2010"","""","""","""",""""",,,,,,,,,"si","false","si","si","no","no","no",,"si","si","no","no","no","si","no",,"no","no","si","si","si","si","si","si","no","no",,"""1""","""8""",,,"no","no","no","no","si","no","no","no","si","no",,"si","siTengo","""1""",,,,"mejor","mejor","mejor","mejor","mejor","mejor","false",,,"mejor","nsNc","mejor","mejor","mejor","mejor","igual","mejor","mejor","mejor","mejor","si","""39"",""23""","si","""27""","si","""2""","no",
"5cca4ee4d4bd595eb178329d","2019-05-02 01:59 AM UTC","2019-05-02 02:14 AM UTC","307","lucia","Buenos Aires","19","false","39","false","3",,,"59","18","1",,"Argentina","false","17","false",,"true","71","false","2",,"""99""",,"si","1",,"3",,,"""1""","""no""","""false""","false",,,,,"13","""3""",,"""1""",,,"si","""51""","""true""","99",,"""2""",,"""99""","no",,"si","si","""99""","no",,"false","false","""1""","""1""","""""","1",,"""7""",,"no","si","si","no","no","no","no","no","no","no","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""no"",""no"",""no"",""si"",""ns""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""1998"","""","""","""","""",""99"",""""",,,,,,,,,"si","false","si","si","no","si","no",,"si","no","no","no","no","no","no",,"no","no","no","no","no","no","no","no","no","si","""99""","""1""","99",,,"si","si","no","no","no","no","no","no","no","no",,"no","siTengo","""5""",,,,"mejor","ns","mejor","igual","igual","igual","false",,,"mejor","mejor","mejor","mejor","mejor","igual","mejor","mejor","igual","igual","nsNc","si","""23""","si","""27"",""28""","no",,,
"5cca4c4bd4bd595eb178329c","2019-05-02 01:47 AM UTC","2019-05-02 01:47 AM UTC","306","lucia","Buenos Aires","19","false","39","false","3",,,"50","0","1",,"Argentina","false","2","false",,"true","57","false","2",,"""5""",,"no","1",,"2",,,"""4"",""1""","""principal"",""no""","""false"",""false""","false",,,,,"7","""1""",,"""1""",,,"si","""51""","""true""","99",,"""99""",,"""3""","si","si","si","no",,,,"false","false","""1""","""3""","""99""","1",,"""5""",,"no","si","no","no","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""no"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""99"","""","""","""","""","""",""""",,,,,,,,,"no","false","si","si","no","si","no",,"si","si","no","no","no","si","no",,"no","no","no","si","si","si","si","si","no","no",,"""5""",,,"2","si","si","no","no","no","si","si","si","si","no",,"si","siTengo","""1""",,,,"mejor","mejor","mejor","mejor","igual","igual","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","igual","mejor","si","""23""","si","""27""","no",,,
"5cca4ac5d4bd595eb178329b","2019-05-02 01:41 AM UTC","2019-05-02 01:41 AM UTC","305","lucia","Buenos Aires","19","false","39","false","3",,,"39","13","1",,"Argentina","false","2","false","39","false","37","false","3",,"""3"",""5""",,"si","1",,"2",,,"""1"",""4""","""no"",""principal""","""false"",""false""","true","""5""","""no""","""true""",,"18","""4""",,"""1""",,,"si","""54""","""false""",,,"""2""",,"""99""","si","si","no","si","""32""","si","si","false","false","""1""","""2""","""""","1",,"""99""",,"no","si","si","no","no","no","no","no","no","no","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2000"","""",""99"","""","""","""",""""",,,,,,,,,"si","false","si","no","si","ns","ns",,"no","si","no","si","no","si","no",,"si","si","no","si","si","si","no","si","no","no",,"""1""","29",,,"si","si","no","no","si","no","si","no","si","no",,"si","siTengo","""3""",,,,"mejor","mejor","mejor","igual","igual","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","si","""23""","si","""27"",""28""","no",,,
"5cca489cd4bd595eb178329a","2019-05-02 01:32 AM UTC","2019-05-02 01:32 AM UTC","66","lucia","Buenos Aires",,"true","23","false","2",,"f","30","26","1",,"Argentina","false","2","false",,"true","49","false","3",,"""2"",""4""",,"si","2",,"2",,,"""1"",""4""","""principal"",""si""","""false"",""false""","false",,,,,"26","""99""",,"""3""",,,"no",,,,"true",,,,"si","si","si","no",,,,"false","false","""1"",""2""","""1"",""3""",""""",""9""","1",,"""7""",,"si","si","no","no","no","no","si","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2018"","""","""","""",""""",,,,,,,,,"si","false","si","si","no","si","no",,"no","si","no","no","no","si","no",,"no","no","no","si","si","si","si","si","si","no",,"""1""","9",,,"no","si","no","no","si","si","no","no","si","no",,"algo","no",,,"""7""","""23""","igual","peor","igual","peor","peor","igual","false",,,"igual","mejor","peor","igual","igual","nsNc","igual","peor","igual","peor","igual","si","""8"",""3"",""30""","no",,"no",,,
"5cc9f73bd88f10062c554461","2019-05-01 07:44 PM UTC","2019-05-01 07:44 PM UTC","320","lucia","Buenos Aires","19","false","39","false","1",,"f","43","7","2",,"Argentina","false","2","false","39","false","37","false","5",,,,,"2",,"2",,,"""1""","""principal""","""false""","false",,,,,"13","""5""",,"""3""",,,"si","""51""","""true""","99",,"""1""",,"""3""","si","si","no","ns",,,,"false","true",""""","""",""""","""1"",""2"",""5""",""""","""",""""","1",,"""7""",,"si","si","no","no","no","no","no","si","no","si","si","ns",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""si"",""no"",""no"",""no"",""ns""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2005"","""",""99"","""","""","""",""""",,,,,,,,,"si","false","si","si","si","ns","ns",,"si","si","no","no","no","no","ns",,"no","no","si","si","no","no","no","ns","ns","ns",,"""99""",,,"99","si","si","si","no","si","no","si","no","si","ns",,"si","siTengo","""1""",,,,"mejor","mejor","mejor","mejor","mejor","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","nsNc","si","""24"",""23""","si","""27""","si","""2"",""14""","si","""2"""
